exp,box,geno,sleepD,sleepN,sleepBoutD,sleepBoutN,sleepBoutN_1,sleepLengthD,sleepLengthN,wactivityD,wactivityN
1,4,fxyd1^{-/-},16,170,3,97,97,5.33333333333333,1.72300010854228,15.7194141390185,1.17460504043634
1,4,fxyd1^{-/-},46.5,175,17.5,93.5,93.5,2.3,1.87430656934307,8.81792593143453,1.39484531021414
1,4,fxyd1^{-/-},10.5,204.5,2.5,96.5,96.5,4.25,2.06086759027935,15.5152851558875,1.37793127373423
1,4,fxyd1^{-/-},9.5,66,3,37.5,37.5,3.16666666666667,1.7625,11.3999858766833,1.53508417751801
1,4,fxyd1^{-/-},28,239,13,109,109,1.9375,2.21120107962213,7.14677317967522,1.1074875705976
1,4,fxyd1^{-/-},55,27,14.5,21.5,21.5,3.68478260869565,1.2521645021645,13.0407478595142,1.68908195987769
1,4,fxyd1^{-/-},19,206.5,5.5,70.5,70.5,3.27777777777778,2.61076732673267,12.3000412688137,1.55991640751497
1,4,fxyd1^{-/-},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,4,fxyd1^{-/-},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,4,fxyd1^{-/-},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,4,fxyd1^{-/-},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,4,fxyd1^{-/-},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,4,fxyd1^{-/-},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,4,fxyd1^{-/-},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,4,fxyd1^{-/-},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,4,fxyd1^{-/-},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,4,fxyd1^{-/-},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,4,fxyd1^{-/-},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,4,fxyd1^{-/-},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,4,fxyd1^{-/-},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,4,fxyd1^{-/-},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,4,fxyd1^{-/-},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,4,fxyd1^{-/-},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,4,fxyd1^{-/-},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,4,fxyd1^{-/-},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,4,fxyd1^{-/-},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,4,fxyd1^{-/-},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,4,fxyd1^{-/-},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,4,fxyd1^{-/-},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,4,fxyd1^{-/-},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,4,fxyd1^{-/-},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,4,fxyd1^{-/-},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,5,fxyd1^{-/-},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,5,fxyd1^{+/+},2,238.5,2,75,75,1,3.2232905982906,16.0456705119473,1.75861175115207
2,5,fxyd1^{+/+},6,73.5,3.5,50,50,1.8,1.46758703481393,18.6590800477897,1.7599717405619
2,5,fxyd1^{+/+},7,142,4.5,65.5,65.5,1.5,2.14260312944523,14.4935215268645,1.62260325214977
2,5,fxyd1^{+/+},5,145.5,4,51.5,51.5,1.33333333333333,2.95146379044684,17.4835844540037,2.15180903284908
2,5,fxyd1^{+/+},29.5,282.5,13,80.5,80.5,2.26190476190476,3.44394329896907,14.9582161567246,1.37018159260095
2,5,fxyd1^{+/+},8,144.5,4,62.5,62.5,2,2.27419772256729,18.3972488038277,1.9970393149762
2,5,fxyd1^{+/+},34,127.5,12,65,65,2.88888888888889,1.96661914944167,15.4987025925676,1.56425199517348
2,5,fxyd1^{+/+},11.5,300.5,5,96.5,96.5,2.20833333333333,3.11329467353952,15.3551629284807,1.25305485384338
2,5,fxyd1^{+/+},12,109.5,7,53,53,1.57575757575758,2.08528669311215,13.0585035950123,2.17770332043027
2,5,fxyd1^{+/+},15,89,6,59.5,59.5,2.7,1.51025641025641,16.1203652997758,1.32862708240408
2,5,fxyd1^{+/+},14.5,144,5,58,58,3.125,2.50283159463487,15.6807422102929,1.96568308570919
2,5,fxyd1^{+/+},4.5,209,1.5,90,90,2.75,2.1965811965812,16.6327179501121,1.28317570814143
2,5,fxyd1^{+/+},5,131,2,61,61,2.5,2.14754098360656,15.8894221545945,1.61250546118064
2,5,fxyd1^{+/+},0.5,195,0.5,85.5,85.5,1,2.27925459029871,16.7482251404734,1.4935237492656
2,5,fxyd1^{+/+},16.5,126,7.5,49,49,2.13888888888889,2.56583333333333,7.60614721219415,1.50153481143804
2,5,fxyd1^{+/+},50.5,102,26,55,55,2.45,1.78928571428571,7.67406780631542,1.70184196716689
2,5,fxyd1^{+/+},19,119,6.5,58,58,3.125,2.0829420970266,12.1625283063669,1.61656987635819
2,5,fxyd1^{+/+},5,280.5,1.5,87,87,4.5,3.27455029980013,10.8692924412075,1.31735159817352
2,5,fxyd1^{+/+},12.5,52.5,5.5,36,36,1.7,1.49188311688312,11.1135006982747,1.79915103471731
2,5,fxyd1^{+/+},2,199,0.5,68.5,68.5,4,2.8839897260274,13.3808501877453,1.22678633208017
2,5,fxyd1^{+/+},25.5,104.5,9.5,55,55,2.77840909090909,1.86068376068376,13.4738158850135,1.76348358904642
2,5,fxyd1^{+/+},370.5,392.5,135.5,102.5,102.5,2.77527593818985,3.82885969921949,5.97434004303698,1.05104909052229
2,5,fxyd1^{+/+},24.5,146.5,6.5,38,38,3.41666666666667,4.10230769230769,11.1580159539063,1.65459035580524
2,5,fxyd1^{+/+},10.5,248,3,101,101,3.5,2.46933962264151,10.0992700042045,1.5796093613553
2,5,fxyd1^{+/+},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,5,fxyd1^{+/+},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,5,fxyd1^{+/+},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,5,fxyd1^{+/+},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,5,fxyd1^{+/+},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,5,fxyd1^{+/+},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,5,fxyd1^{+/+},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,5,fxyd1^{+/+},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,5,fxyd1^{+/+},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,5,fxyd1^{+/+},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,5,fxyd1^{+/+},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,5,fxyd1^{+/+},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,5,fxyd1^{+/+},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,5,fxyd1^{+/+},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,5,fxyd1^{+/+},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,5,fxyd1^{+/+},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,5,fxyd1^{+/+},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,5,fxyd1^{+/+},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,5,fxyd1^{+/+},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,5,fxyd1^{+/+},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,5,fxyd1^{+/+},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,5,fxyd1^{+/+},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,5,fxyd1^{+/+},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,4,fxyd1^{+/-},81,141.5,28.5,66,66,3.48341836734694,2.14124423963134,6.73637477477477,1.54967416096448
1,4,fxyd1^{+/-},70.5,77.5,30,41,41,2.37723214285714,1.72476050110538,12.4743009531625,1.92972895277207
1,4,fxyd1^{+/-},82,53.5,34,34,34,2.41238012205754,1.49666666666667,11.4866555100441,1.99317013662979
1,4,fxyd1^{+/-},2.5,101.5,1.5,56.5,56.5,2,1.76546941678521,19.5692124105012,2.26813287815126
1,4,fxyd1^{+/-},21,43.5,12,29,29,1.86363636363636,1.50242424242424,12.471646513582,2.06212001120469
1,4,fxyd1^{+/-},14,396,8,105,105,1.71428571428571,3.76090909090909,17.2048165815174,1.07945299145299
1,4,fxyd1^{+/-},8,181.5,5,82,82,1.58333333333333,2.18614232209738,11.9960988147281,1.46575612547469
1,4,fxyd1^{+/-},12.5,170.5,7,81.5,81.5,1.89583333333333,2.03931544865865,19.0735960608903,1.40128567470213
1,4,fxyd1^{+/-},9,157,3.5,47,47,3,3.42592592592593,12.3351740696278,1.66444718015423
1,4,fxyd1^{+/-},9.5,215,1.5,90.5,90.5,5.5,2.38264525993884,15.4449907298381,1.40580344074399
1,4,fxyd1^{+/-},68,46.5,24,30.5,30.5,2.81468531468531,1.49088145896657,12.545463496264,2.16189223489197
1,4,fxyd1^{+/-},62,202,23.5,74.5,74.5,2.34883720930233,2.67146548541897,9.69019662856572,1.77580398854941
1,4,fxyd1^{+/-},16.5,111.5,7.5,49.5,49.5,2.22222222222222,2.11442894507411,15.633211762966,2.29784555153407
1,4,fxyd1^{+/-},4,113,4,63.5,63.5,1,1.75862068965517,17.3866536329935,1.66966975701144
1,4,fxyd1^{+/-},7,139,5.5,71.5,71.5,1.25,2.03700209643606,15.6641148325359,1.36180516824689
1,4,fxyd1^{+/-},38.5,309.5,17.5,123,123,2.2,2.56850599343735,12.4391644743425,0.832315438490668
1,4,fxyd1^{+/-},9.5,51.5,4.5,32,32,2.15,1.60425101214575,16.9225961538462,1.79118137691019
1,4,fxyd1^{+/-},43,252,23,116,116,1.8,2.14510686164229,7.75275961052061,1.19882509303562
1,4,fxyd1^{+/-},2,235.5,2,107.5,107.5,1,2.17994505494505,17.2140723377657,1.54314019314019
1,4,fxyd1^{+/-},57.5,222.5,25.5,58,58,2.1625,3.84284864704133,8.31744732073805,1.88986533492347
1,4,fxyd1^{+/-},20,146,9,85.5,85.5,1.64705882352941,1.71290411715944,10.0517210087966,1.2355012198814
1,4,fxyd1^{+/-},10.5,37,6,24.5,24.5,1.72222222222222,1.27777777777778,17.9929704247161,2.22051882579747
1,4,fxyd1^{+/-},23.5,108.5,10,72.5,72.5,2.18421052631579,1.4827050136028,17.6267578264618,1.68376469765653
1,4,fxyd1^{+/-},25,92,5.5,43.5,43.5,4.89583333333333,2.27358490566038,13.6833067257945,1.69909246347696
1,4,fxyd1^{+/-},3,251,3,99.5,99.5,1,2.55423901940756,7.2763506959359,1.13217359269083
1,4,fxyd1^{+/-},56,106.5,25.5,53,53,2.11944444444444,1.97296813462227,7.0047530487805,1.6863002726653
1,4,fxyd1^{+/-},7,187,4,82.5,82.5,1.66666666666667,2.32272727272727,17.2804366203865,1.82795761169433
1,4,fxyd1^{+/-},101.5,53.5,29,36.5,36.5,4.05348837209302,1.49347158218126,7.58582350696148,1.71826401446655
1,4,fxyd1^{+/-},226,121.5,69.5,78.5,78.5,2.9779086892489,1.54844206426485,9.996046035688,1.31666832603212
1,4,fxyd1^{+/-},7.5,104.5,3.5,64.5,64.5,1.66666666666667,1.63962962962963,18.5830305010268,1.77408157683968
1,4,fxyd1^{+/-},22.5,407.5,6,99,99,3.95714285714286,4.14198418404026,11.0102252673797,1.4163029853208
1,4,fxyd1^{+/-},11.5,121,3,69.5,69.5,4.125,1.76173760421237,13.1813721878643,1.54776036919574
1,4,fxyd1^{+/-},7.5,112,4,64.5,64.5,1.875,1.73448773448773,12.3349461001902,1.40672415012495
1,4,fxyd1^{+/-},35.5,75.5,20.5,44,44,1.77083333333333,1.6335597057159,10.927723378213,2.13791831231154
1,4,fxyd1^{+/-},7.5,242,3,99,99,1.9,2.44428571428571,13.752688010684,1.33297433773202
1,4,fxyd1^{+/-},20,83.5,3.5,56,56,10.4166666666667,1.49378068739771,13.5423129111451,1.52121089930702
1,4,fxyd1^{+/-},8,93,4,47.5,47.5,1.93333333333333,1.96222222222222,13.3244059394553,1.42039273301269
1,4,fxyd1^{+/-},33,106.5,17.5,51.5,51.5,1.5,2.06749622926093,15.2807584021609,1.60682561734434
1,4,fxyd1^{+/-},10.5,102,6,54,54,2.05555555555556,1.88062622309198,7.94733774756456,2.02810422408021
1,4,fxyd1^{+/-},28,73,9,42.5,42.5,2.11764705882353,1.68691037735849,16.3076677351772,1.90402755696873
1,4,fxyd1^{+/-},4.5,156,1,76,76,4.5,2.07972177635099,18.4735856265843,1.46478794937049
1,4,fxyd1^{+/-},21.5,101.5,10.5,60,60,2.1,1.66077441077441,13.9402171873534,1.67421242281317
1,4,fxyd1^{+/-},5.5,118.5,2.5,51,51,1.75,2.07704502219404,11.5270349140848,2.08291419588407
1,4,fxyd1^{+/-},16,213.5,7,73,73,2.66666666666667,2.68397745571659,11.1931957150859,1.77817573051948
1,4,fxyd1^{+/-},11.5,98,4.5,45,45,2.5,2.08831168831169,11.4184413338894,1.6467343513885
1,4,fxyd1^{+/-},21.5,63,8.5,32,32,2.25961538461538,1.96875,10.9579526367601,1.8305298035298
2,5,fxyd1^{+/-},27.5,157.5,12.5,66,66,2.14705882352941,2.40671544290567,8.21402825500288,1.9480324610159
2,5,fxyd1^{-/-},62.5,111,32.5,63.5,63.5,1.92045454545455,1.84187675070028,10.5351021568209,1.61313585907336
2,5,fxyd1^{-/-},15.5,163,5,74.5,74.5,3.07142857142857,2.19558823529412,16.8571807281448,1.45379974754975
2,5,fxyd1^{-/-},5.5,110.5,3.5,68,68,1.54166666666667,1.62567596798616,11.6876271825148,1.40556660039761
2,5,fxyd1^{-/-},124.5,204,50.5,81,81,2.42827868852459,2.51966463414634,12.6046507614213,1.57096446589643
2,5,fxyd1^{-/-},34.5,366.5,13,107,107,2.85338345864662,3.42417889587701,11.0728977116074,1.21708250055519
2,5,fxyd1^{-/-},39,123,17,69,69,1.84166666666667,1.81451612903226,9.25777119774101,1.15447994283965
2,5,fxyd1^{-/-},1,145.5,0.5,78.5,78.5,2,1.83259947814742,15.3462875305068,1.58498437954083
