exp,box,geno,sleepD,sleepN,sleepBoutD,sleepBoutN,sleepBoutN_1,sleepLengthD,sleepLengthN,wactivityD,wactivityN
1,6,dmist^{i8/vir},384.5,393,33,66.5,66.5,10.8656015037594,5.90694255992763,4.0423803295113,1.00207189080428
1,6,dmist^{i8/vir},126,367,47.5,85,85,2.59649122807018,4.32447397563677,2.31908518865005,0.727666155953292
1,6,dmist^{i8/vir},205.5,186.5,41.5,95.5,95.5,5.65660377358491,2.01441647597254,3.28792612444652,0.70478354978355
1,6,dmist^{i8/vir},29.5,354,10.5,86.5,86.5,2.65384615384615,4.10073529411765,2.97047231319292,0.623454188730617
2,4,dmist^{+/+},92,155.5,16,55.5,55.5,4.29714285714286,2.51214788732394,8.85048076923077,1.38044170736887
2,4,dmist^{+/+},317.5,143.5,59,62.5,62.5,5.15157004830918,2.26666666666667,4.97807879643773,1.06946712768272
2,4,dmist^{+/+},347,195,89.5,79.5,79.5,3.90902255639098,2.4147853736089,3.56510959802386,1.14335758835759
2,4,dmist^{+/+},55.5,202.5,18,72,72,2.07142857142857,2.65740740740741,6.77993248641739,1.24854345735675
2,4,dmist^{+/+},54,218,15.5,94,94,3.31798245614035,2.42377622377622,8.91162196679438,1.03930641161015
2,4,dmist^{+/+},28,188.5,8.5,90,90,3.38333333333333,2.11111111111111,6.84521239844662,0.945826275174103
2,4,dmist^{+/+},118,424.5,23.5,55,55,4.30714285714286,8.63690476190476,6.07387312887915,1.16686680469289
2,4,dmist^{+/+},298.5,484.5,46.5,48.5,48.5,6.63176638176638,11.5994318181818,6.24286965128673,0.905013343499807
2,4,dmist^{+/+},292.5,464,123.5,73.5,73.5,2.37006339981508,6.45773719879518,2.42683011272141,0.644176053884565
2,4,dmist^{+/+},58.5,353,7.5,57.5,57.5,5.34615384615385,6.15078644888082,8.41922266657146,1.14316510599184
2,4,dmist^{+/+},294,254.5,61.5,82,82,4.53008720930233,3.00919117647059,5.21279697218433,1.43503105590062
2,4,dmist^{+/+},163,373.5,51,84.5,84.5,3.27466150870406,4.79753623188406,5.00942866854534,0.769986197377501
2,4,dmist^{+/+},88,95,10,40.5,40.5,6,2.08392857142857,6.92921728595211,1.30693552878139
2,4,dmist^{+/+},167.5,336,76.5,101,101,2.29029038112523,3.33941355300579,3.63685280378215,0.873917961013238
2,4,dmist^{+/+},403,291,88,93.5,93.5,4.69309262166405,3.10353535353535,4.71969862147963,1.40372453459782
2,4,dmist^{+/+},382,415.5,55.5,71.5,71.5,6.90582303188029,5.88184523809524,4.06027281235738,0.989059469941822
2,4,dmist^{+/+},255.5,286,84.5,103.5,103.5,3.35897435897436,2.74388193536335,3.966945738386,1.0744953927161
2,4,dmist^{+/+},105,276.5,34,70,70,3.42094861660079,3.95,5.98020030243685,1.32225923385912
2,4,dmist^{+/+},192.5,371,74.5,99.5,99.5,2.80070707070707,3.75432437932438,4.45665988656715,1.11018212054184
2,4,dmist^{+/+},339,211.5,57.5,56,56,5.66231343283582,3.58741935483871,5.594506840923,1.37829445172565
2,4,dmist^{+/+},230.5,200.5,68.5,70,70,3.51472556894244,2.84103455326109,4.2373597948621,1.00479282776009
2,4,dmist^{+/+},32,344.5,10,66,66,3.2,5.16775017413513,4.75668563890562,1.33991418507845
2,4,dmist^{+/+},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,4,dmist^{+/+},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,4,dmist^{i8/+},97,219,27.5,97.5,97.5,3.51521164021164,2.27236591053636,7.2998263391305,1.18256473256473
2,4,dmist^{i8/+},58,376,20.5,87.5,87.5,2.78708133971292,4.30952380952381,7.09244474287953,1.21239238633307
2,4,dmist^{i8/+},193,169,31,40,40,5.12987012987013,4.18824265165729,4.94518112395206,1.34419603799525
2,4,dmist^{i8/+},63.5,221.5,16,87.5,87.5,3.78846153846154,2.53206635318704,8.42087108449176,1.38100780182267
2,4,dmist^{i8/+},91,188,28.5,72.5,72.5,2.86842105263158,2.52163461538462,5.33643165045865,1.07055514325491
2,4,dmist^{i8/+},180.5,230,65,63.5,63.5,2.79803921568627,3.40527791942886,6.55850983844053,1.3058081522438
2,4,dmist^{i8/+},283.5,321.5,80,103.5,103.5,4.14434523809524,3.09560059779563,5.34966019628279,0.981295863367752
2,4,dmist^{i8/+},334,332,111.5,75.5,75.5,2.99975868725869,4.36945422535211,1.98382135279051,1.1662346356453
2,4,dmist^{i8/+},356,320.5,134,114,114,2.75118469882957,2.85192233009709,2.10435672195547,0.866659352982765
2,4,dmist^{i8/+},178,316,63,83,83,2.73869680851064,3.92425595238095,3.49633689049839,0.96513637212778
2,4,dmist^{i8/+},50.5,272,13,94.5,94.5,2.79166666666667,2.91898876404494,6.5443953858393,1.07515917990513
2,4,dmist^{i8/+},333,403.5,53.5,80.5,80.5,6.17122807017544,5.22027197975965,4.7143433519702,0.918846951659452
2,4,dmist^{i8/+},300,278.5,53.5,87,87,6.284375,3.19952431289641,5.60067313132027,1.09452411438327
2,4,dmist^{i8/+},310,267.5,52.5,91,91,4.67941176470588,2.93651081309653,5.71746322953473,0.964337776264371
2,4,dmist^{i8/+},266,317,79.5,90,90,3.24036918138042,3.53228793678232,4.04119602165126,0.80416510969946
2,4,dmist^{i8/+},185,461.5,63,68.5,68.5,2.78315789473684,6.77943065068493,5.1440740249183,0.813593495934958
2,4,dmist^{i8/+},606.5,410,100,75.5,75.5,6.09028132992327,5.43758979885057,2.76952861952862,1.08252050241125
2,4,dmist^{i8/+},270.5,225.5,71,83.5,83.5,3.73113897596656,2.58289855072464,5.56849186238543,0.944854468832539
2,4,dmist^{i8/+},167.5,429,37.5,65,65,3.99,6.75272727272727,4.93165272565358,1.26809523809524
2,4,dmist^{i8/+},196.5,264,54,96,96,3.91548295454545,2.73596059113301,4.80142356718887,0.969840294840297
2,4,dmist^{i8/+},298,255,67,78,78,4.36710924761239,3.3706188160322,3.05044289836877,1.01842787549637
2,4,dmist^{i8/+},351,356,75,105,105,4.73392857142857,3.38896952104499,4.87287824632115,0.787106060606061
2,4,dmist^{i8/+},488.5,449.5,88.5,91.5,91.5,5.60313872384397,4.99527959331881,4.45878712557384,0.671215266687958
2,4,dmist^{i8/+},119,197.5,38.5,71.5,71.5,3.0968286099865,2.55354969574037,5.51462197055739,1.70223354231975
2,4,dmist^{vir/+},111.5,316.5,28,112,112,3.90325203252033,2.83413154533844,5.99187774492326,1.1166593079618
2,4,dmist^{vir/+},164.5,238.5,26,84,84,4.98333333333333,2.83548387096774,8.06292397564858,1.168532725965
2,4,dmist^{vir/+},47,182.5,14,59,59,3.28787878787879,3.07931034482759,7.70964193547886,1.68314717783773
2,4,dmist^{vir/+},237,224,50.5,96.5,96.5,4.53238224637681,2.27775974025974,6.43612104094032,1.22116358891776
2,4,dmist^{vir/+},38,107.5,10,61.5,61.5,4.6,1.75689655172414,7.72002714836835,1.20816658446652
2,4,dmist^{vir/+},509.5,251.5,62.5,90,90,9.07666666666667,2.84109009457442,3.33265718514182,1.2139068745004
2,4,dmist^{vir/+},149.5,329.5,56.5,91.5,91.5,2.66729441305713,3.63294174058979,4.61469265857807,0.725835390245978
2,4,dmist^{vir/+},83,223,7,84,84,8.975,2.65476190476191,6.61777446529416,1.06837122787175
2,4,dmist^{vir/+},321,262,66,93,93,4.84110218140069,2.81984273820537,5.48100707945179,0.981684238193978
2,4,dmist^{vir/+},130.5,219,38.5,94,94,3.48484848484848,2.31992749518523,5.47732038269854,1.28669960720743
2,4,dmist^{vir/+},135.5,287,67.5,111.5,111.5,1.86052631578947,2.56622623267805,5.81109001519267,0.863345592423232
2,4,dmist^{vir/+},549,490,114,44,44,4.79060092449923,16.8058823529412,1.39929793769197,1.52945652173913
2,4,dmist^{vir/+},165,322,46.5,111.5,111.5,3.58971291866029,2.89300080450523,5.61619384586139,0.988859857891834
2,4,dmist^{vir/+},111,393.5,36.5,83,83,3.58511586452763,4.77877906976744,5.00195087719298,1.09677617817153
2,4,dmist^{vir/+},269,332,52.5,91,91,4.96271929824561,3.65879360465116,5.20934740673242,0.865205814202544
2,4,dmist^{vir/+},88,236.5,26,86.5,86.5,2.76923076923077,2.77898751733703,7.15286731946727,1.20973790730621
2,4,dmist^{vir/+},164.5,243.5,34.5,83,83,5.02777777777778,2.9894540942928,7.59802317347264,1.36149876135425
2,4,dmist^{vir/+},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,4,dmist^{vir/+},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,4,dmist^{vir/+},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,4,dmist^{vir/+},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,4,dmist^{vir/+},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,4,dmist^{vir/+},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,4,dmist^{vir/+},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,4,dmist^{i8/vir},14.5,168,10,91,91,1.36666666666667,1.84224701808388,6.13642621376356,1.09898803316947
2,4,dmist^{i8/vir},166,280,56.5,90,90,3.06661129568106,3.055,5.76017974657675,1.11541802212102
2,4,dmist^{i8/vir},86,64.5,13.5,40.5,40.5,6.70833333333333,1.5658064516129,7.37365611770015,1.50842396313364
2,4,dmist^{i8/vir},141,230.5,45.5,81,81,3.02621822033898,2.84786585365854,4.34429950323957,1.00873216492529
2,4,dmist^{i8/vir},81.5,164.5,19.5,66,66,3.79310344827586,2.4582075690736,6.98043334046293,1.14070000764409
2,4,dmist^{i8/vir},246,148,66,70.5,70.5,3.4445537251045,2.1507024265645,4.12344022853124,1.08818686392718
2,4,dmist^{i8/vir},156.5,265.5,35.5,85.5,85.5,3.34957627118644,3.10639901342834,8.13207777299468,1.35479749776586
2,4,dmist^{i8/vir},111,314,32,105,105,3.48823529411765,3.00449376375642,2.96176700660302,1.0011255385878
2,4,dmist^{i8/vir},145.5,292.5,32.5,70.5,70.5,4.33974358974359,4.17224687373941,5.16812305994343,1.34286608145163
2,4,dmist^{i8/vir},62.5,350.5,19.5,85.5,85.5,3.26190476190476,4.22708333333333,8.73933733933183,1.21619251513031
2,4,dmist^{i8/vir},44,334,22.5,121,121,1.94367588932806,2.79788185131697,6.47336760461761,0.919019519519521
2,4,dmist^{i8/vir},17.5,319,9,82.5,82.5,1.875,4.01788949275362,7.65570511806874,0.875320678746046
2,4,dmist^{i8/vir},84,134,23,75.5,75.5,3.57291666666667,1.72098378776713,5.92540115924345,1.15711824635995
2,4,dmist^{i8/vir},4.5,287,2,93.5,93.5,3.16666666666667,3.12818582020389,10.6896063070991,0.940437344804673
2,4,dmist^{i8/vir},153.5,483,40.5,44.5,44.5,3.93181818181818,10.9303861788618,6.11542691891056,1.36784675777842
2,4,dmist^{i8/vir},112,261,22,73.5,73.5,5.41880341880342,3.49832464631422,5.9883743169399,1.26706385612349
2,4,dmist^{i8/vir},12.5,169.5,7.5,55,55,1.41666666666667,3.07778521244563,6.40979796518291,1.38251252214281
2,4,dmist^{i8/vir},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,4,dmist^{i8/vir},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,4,dmist^{i8/vir},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,4,dmist^{i8/vir},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,4,dmist^{i8/vir},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,4,dmist^{i8/vir},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,4,dmist^{i8/vir},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,5,dmist^{+/+},151.5,347.5,45.5,82,82,2.98846153846154,4.26943820224719,5.54779358560861,1.12787637466818
3,5,dmist^{+/+},59,287.5,28.5,86.5,86.5,2.2722972972973,3.22737898789879,5.53149956163586,1.24694690265487
3,5,dmist^{+/+},73.5,413.5,22,88,88,3.04411764705882,4.73196881091618,8.83131624584138,0.945641004043127
3,5,dmist^{+/+},67,194.5,32.5,85,85,1.78333333333333,2.30924451892194,4.74348574323575,1.60450648991991
3,5,dmist^{+/+},154,387,51,88.5,88.5,2.734375,4.40176956858693,6.8640894242548,1.11695572574559
3,5,dmist^{+/+},49,345,23.5,111.5,111.5,2.04939516129032,3.09467503217503,8.47210796362297,1.01065470460387
3,5,dmist^{+/+},68,317.5,22.5,101.5,101.5,2.7218045112782,3.13378640776699,8.63079793137839,1.25836005830904
3,5,dmist^{+/+},46.5,323.5,30.5,84,84,1.58857808857809,3.86003970504821,7.38776383814711,0.859930294532943
3,5,dmist^{+/+},11.5,228,7,73.5,73.5,1.64285714285714,3.25149342891278,5.3446308337945,1.37312226528316
3,5,dmist^{+/+},121,376.5,42.5,91,91,2.84600225225225,4.15353658536585,5.27051361503879,1.18239462533453
3,5,dmist^{+/+},144.5,465.5,66,65.5,65.5,2.13523761375126,7.10105386416862,3.75932866737586,2.08902490951671
3,5,dmist^{+/+},46.5,217,18,91.5,91.5,2.87458193979933,2.38135383089512,5.11849793525794,1.33103959713024
3,5,dmist^{+/+},46.5,282,16.5,96,96,2.4125,2.9375,9.21813700016096,1.02719637858122
3,5,dmist^{+/+},132.5,275,46,72.5,72.5,2.80607364897178,3.83184240578607,4.34884028324154,1.15165531729933
3,5,dmist^{+/+},33.5,175.5,15.5,64,64,1.79166666666667,2.65863602668643,8.58523075966792,1.21063664519449
3,5,dmist^{+/+},50.5,322.5,11.5,107,107,4.28846153846154,3.001182861649,6.95790031060263,0.978727752616282
3,5,dmist^{+/+},29.5,196,10.5,103.5,103.5,2.5,1.88542056074766,8.57917923725536,1.18121662468514
3,5,dmist^{+/+},80,252.5,40,102.5,102.5,2.11842105263158,2.45250810604616,5.59172524645009,0.953826628352492
3,5,dmist^{+/+},18.5,236.5,9,100,100,1.73076923076923,2.41107974594213,4.83477332083012,1.0957634620735
3,5,dmist^{+/+},71,336,16,96.5,96.5,3.85,3.48512671821306,7.35508982535118,1.17077349582784
3,5,dmist^{+/+},178,329.5,34.5,80,80,3.68896103896104,4.09241854636591,7.79636351297738,1.47540234481682
3,5,dmist^{+/+},71.5,281.5,37,101.5,101.5,1.95833333333333,2.79173998044966,6.61468648106937,1.2368842347169
3,5,dmist^{+/+},302,370.5,124,107.5,107.5,2.43409513685889,3.49808128379557,3.72965290109695,0.966303344026442
3,5,dmist^{+/+},100.5,348.5,35,119.5,119.5,2.77104532839963,2.91712473572939,4.3518096443218,1.10277451938742
3,5,dmist^{+/+},23.5,226,5,81,81,3.64285714285714,2.77333333333333,7.07396098060339,1.28736390782728
3,5,dmist^{+/+},183.5,241.5,68,67.5,67.5,2.52759462759463,3.70082515611062,4.96085318463288,1.21533156006433
3,5,dmist^{+/+},40,116,8,65,65,5,1.77361211247296,9.791596444632,1.78496027019403
3,5,dmist^{+/+},166.5,347.5,88.5,113,113,1.88061797752809,3.07855576441103,3.51079461491655,1.06691998895311
3,5,dmist^{i8/+},51.5,132,19.5,63,63,2.37777777777778,2.09848484848485,5.51991435760389,1.57009233438681
3,5,dmist^{i8/+},58.5,240,21.5,105.5,105.5,2.34677419354839,2.27121539014743,5.02354079254079,1.19481706919273
3,5,dmist^{i8/+},117,359,44,87.5,87.5,2.65581395348837,4.11172161172161,7.07896555955497,1.35019119476754
3,5,dmist^{i8/+},52.5,244,20,73,73,2.23611111111111,3.34829545454545,6.61141087130296,1.24570715327733
3,5,dmist^{i8/+},178,410.5,61.5,101.5,101.5,2.57643758765778,4.16522988505747,5.76044598084518,0.831851597344673
3,5,dmist^{i8/+},1,200.5,1,96,96,1,2.06518883415435,10.2983834810774,1.09686961316502
3,5,dmist^{i8/+},89,307,52.5,91.5,91.5,1.6995320855615,3.35620368156825,6.95275925378804,1.10519245921977
3,5,dmist^{i8/+},87.5,391,37,98.5,98.5,2.35387755102041,4.03448813982522,7.50483580903753,0.885330342047079
3,5,dmist^{i8/+},28.5,294,11,96.5,96.5,2.625,3.0555376344086,9.92090964590964,1.42685881880554
3,5,dmist^{i8/+},6.5,244,2,87,87,5.5,2.82211858760826,10.9290942562804,1.50270101961115
3,5,dmist^{i8/+},50,298,23.5,81.5,81.5,2.07450980392157,3.69729280096794,8.33192436821974,1.32457559706521
3,5,dmist^{i8/+},75.5,300.5,36,85,85,2.0859649122807,3.68385964912281,5.51033834166994,1.0602561627624
3,5,dmist^{i8/+},20,362.5,5.5,86,86,3,4.25513815162651,8.32943466516005,1.18436289726534
3,5,dmist^{i8/+},93.5,322.5,40.5,97,97,2.11904761904762,3.35763626551538,6.54774753179214,1.31359443402126
3,5,dmist^{i8/+},114.5,319.5,30.5,78.5,78.5,3.71264367816092,4.17208538587849,7.10906661783119,1.31086839900991
3,5,dmist^{i8/+},47.5,409,16,80,80,2.46571428571429,5.49177090190915,7.71514773566235,1.17111787072243
3,5,dmist^{i8/+},52,271.5,18,99,99,2.88888888888889,2.8344061461794,7.80475888324873,1.3927249500998
3,5,dmist^{i8/+},206,422.5,49,95.5,95.5,4.07179487179487,4.4244351831542,7.58310461118296,1.27993938057974
3,5,dmist^{i8/+},111,246.5,24.5,57,57,3.91880341880342,4.24492753623188,6.04766134248893,1.45426142881177
3,5,dmist^{i8/+},56,311.5,18,95,95,2.40178571428571,3.30659536541889,6.34519047841818,1.35862175466606
3,5,dmist^{i8/+},70,230,19.5,74.5,74.5,4.21296296296296,3.12125315998555,8.90608209374959,1.65620903737839
3,5,dmist^{i8/+},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,5,dmist^{i8/+},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,5,dmist^{i8/+},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,5,dmist^{i8/+},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,5,dmist^{i8/+},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,5,dmist^{i8/+},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,5,dmist^{i8/+},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,5,dmist^{vir/+},41,84.5,13.5,53.5,53.5,2.89166666666667,1.53644553644554,10.5991282748634,1.38818845399928
3,5,dmist^{vir/+},332,264.5,143,121,121,2.30872483221477,2.19112523058004,6.1381943049094,1.27115448041405
3,5,dmist^{vir/+},81.5,255.5,26,73.5,73.5,3.01143790849673,3.49386845039019,7.86683645138167,1.35429680397231
3,5,dmist^{vir/+},67,292.5,32,90,90,1.73214285714286,3.24651191505124,7.12297807201504,1.49765438531617
3,5,dmist^{vir/+},11,303.5,8,83.5,83.5,1.23076923076923,3.62352941176471,7.73056622983495,1.53774434384678
3,5,dmist^{vir/+},107.5,186.5,57,109.5,109.5,1.8634375,1.7068143812709,5.7455706240662,1.02706413507329
3,5,dmist^{vir/+},90,211.5,50.5,76,76,1.71239837398374,2.78640692640693,5.39742978736844,1.47025861581122
3,5,dmist^{vir/+},54,295.5,30.5,104,104,1.66200466200466,2.84128525196486,4.3756064032948,1.04417613636364
3,5,dmist^{vir/+},33.5,251.5,12.5,99,99,2.64423076923077,2.59375,7.95758323057953,1.11683388157895
3,5,dmist^{vir/+},254,378,129,116,116,1.96790734149726,3.25834262356002,4.56488528453593,1.19489962198894
3,5,dmist^{vir/+},35.5,186.5,15.5,95,95,2.09230769230769,1.96354166666667,10.1304484137795,1.33089841020266
3,5,dmist^{vir/+},42.5,295,13.5,92.5,92.5,3.16818181818182,3.21727656579873,11.8019309465826,1.29455009320103
3,5,dmist^{vir/+},90.5,374.5,41,91.5,91.5,2.53211805555556,4.21836512919585,6.66807473228527,1.38415512868152
3,5,dmist^{vir/+},25.5,287,6,103.5,103.5,3.4375,2.81377694470478,10.0356204975336,1.50929117147708
3,5,dmist^{vir/+},50.5,115.5,22,67.5,67.5,2.15116279069767,1.6625,5.74579108068098,1.01466046581972
3,5,dmist^{vir/+},155,356,34.5,81,81,3.62121212121212,4.39506172839506,6.21834369792301,1.44600193525686
3,5,dmist^{vir/+},344.5,361.5,66.5,104,104,5.76691176470588,3.47864077669903,6.22595012759013,0.82935277816918
3,5,dmist^{vir/+},56.5,322.5,19.5,97.5,97.5,2.80416666666667,3.34518761924952,7.86215271691499,1.10108253468443
