exp,box,geno,sleepD,sleepN,sleepBoutD,sleepBoutN,sleepBoutN_1,sleepLengthD,sleepLengthN,wactivityD,wactivityN
1,6,dmist^{vir/vir},135,238.5,51.5,91.5,91.5,2.80714285714286,2.60582524271845,2.74206978206978,0.78341580170169
1,6,dmist^{vir/vir},269,269,32,47,47,8.75793650793651,5.53605442176871,3.32294210208353,0.911940370725528
1,6,dmist^{vir/vir},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,6,dmist^{vir/vir},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,6,dmist^{vir/vir},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,6,dmist^{vir/vir},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,6,dmist^{vir/vir},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,6,dmist^{vir/vir},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,6,dmist^{vir/vir},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,6,dmist^{vir/vir},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,6,dmist^{vir/vir},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,6,dmist^{vir/vir},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,6,dmist^{vir/vir},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,6,dmist^{vir/vir},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,6,dmist^{vir/vir},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,6,dmist^{vir/vir},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,6,dmist^{vir/vir},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,6,dmist^{vir/vir},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,6,dmist^{+/+},449,389,96.5,62,62,4.68720404649161,6.31238591916558,2.3415602695709,0.588207558546172
2,6,dmist^{+/+},436,102,63,51.5,51.5,6.90972222222222,2.14961636828644,4.05150209709967,0.789549025519162
2,6,dmist^{+/+},782,577.5,26,7.5,7.5,30.0769230769231,169.442307692308,1.44929176164116,0.97374686716792
2,6,dmist^{+/+},243.5,356,29.5,57.5,57.5,8.24859943977591,7.9539911308204,2.72149141733793,0.65277267447999
2,6,dmist^{+/+},124.5,273.5,28,81,81,5.19375,3.32765469824293,4.80550526017129,0.658019502905736
2,6,dmist^{+/+},190.5,141.5,34,70.5,70.5,5.36785714285714,2.02541853817885,3.64836378848728,0.674699939381693
2,6,dmist^{+/+},368,497.5,88,45.5,45.5,4.15555555555556,11.843395252838,2.24376807458143,0.590830957571691
2,6,dmist^{+/+},331.5,491.5,48.5,48.5,48.5,7.05093776641091,10.2087606837607,2.74530982905983,0.507020985117379
2,6,dmist^{+/+},233.5,313,58,55.5,55.5,4.17505241090147,5.58685751463891,2.88717268842269,0.68437166145689
2,6,dmist^{+/+},352.5,489,39,62,62,8.75925925925926,7.95574757789997,5.24565390514393,0.581854181225249
2,6,dmist^{+/+},241,362,27.5,72,72,8.37997347480106,7.84657398212512,2.92652147400641,0.814724164724164
