exp,box,geno,sleepD,sleepN,sleepBoutD,sleepBoutN,sleepBoutN_1,sleepLengthD,sleepLengthN,wactivityD,wactivityN
1,6,atp1a3a^{+/-},83,439,54,73.5,73.5,1.50178571428571,6.07288930581614,2.78232170880558,0.540525823841404
1,6,atp1a3a^{+/-},26,426,22,67,67,1.4375,6.64349827387802,2.86266294186193,0.593150025129837
1,6,atp1a3a^{+/-},125,204,38.5,49,49,3.40069444444444,4.09217758985201,3.98840267169857,0.706380136911162
1,6,atp1a3a^{+/-},10.5,454.5,8.5,67,67,1.25757575757576,6.82997311827957,2.8174835221643,0.490800572974693
2,7,atp1a3a^{+/-},43,296.5,23.5,85,85,2.04471544715447,3.62009803921569,1.76319616144076,0.593121445165424
2,7,atp1a3a^{-/-},20.5,168.5,16.5,92.5,92.5,1.26730769230769,1.80499644802273,4.96720463328474,1.35498384498859
2,7,atp1a3a^{-/-},74.5,197.5,48,81,81,1.57940108892922,2.4166149068323,4.35571471759852,1.50543841891674
2,7,atp1a3a^{-/-},16.5,240,14,107,107,1.19005847953216,2.23531468531469,4.44760704518105,1.17449274890011
2,7,atp1a3a^{-/-},22.5,133,14.5,71.5,71.5,1.49747474747475,1.77620614035088,5.5674166416609,2.1307126750999
2,7,atp1a3a^{-/-},16,136,14,69.5,69.5,1.0952380952381,1.95538302277433,3.22502201188642,1.35449920107644
2,7,atp1a3a^{-/-},11.5,118,11,68,68,1.04166666666667,1.72827735644637,4.18301320528211,1.46739428757501
2,7,atp1a3a^{-/-},47.5,146.5,32.5,90.5,90.5,1.46190476190476,1.62313524089019,4.08296096808783,1.33894774780816
2,7,atp1a3a^{-/-},41,183.5,29,81,81,1.375,2.27011494252874,5.79476472604941,1.66039473684211
2,7,atp1a3a^{-/-},10,164,9.5,73.5,73.5,1.07142857142857,2.21309297912713,3.30841867176116,1.03324454591578
2,7,atp1a3a^{-/-},45,278.5,36.5,114.5,114.5,1.20772946859903,2.42135989010989,4.14154608468624,0.980507672818819
2,7,atp1a3a^{-/-},21,170.5,17.5,78,78,1.19166666666667,2.19515242378811,2.97075082940457,1.08448680351906
2,7,atp1a3a^{-/-},11.5,170,9.5,77.5,77.5,1.125,2.20613590263692,6.70028679971868,1.57371773009332
2,7,atp1a3a^{-/-},23.5,175,19,84.5,84.5,1.21884057971014,2.0686974789916,7.19199919387344,2.00675869651529
2,7,atp1a3a^{-/-},82.5,230.5,55.5,108.5,108.5,1.53105590062112,2.08091160698841,4.65315826128961,1.33050139366469
2,7,atp1a3a^{-/-},40,363.5,25.5,99,99,1.57131661442006,3.69264179867144,4.83250183571399,1.06007947135538
2,7,atp1a3a^{-/-},130,325.5,62.5,91.5,91.5,2.13668961560528,3.56845878136201,3.48900825607056,0.976184990261489
2,7,atp1a3a^{-/-},9.5,195,8.5,94,94,1.08333333333333,2.07662705149972,4.18449787775285,1.01383897249013
2,7,atp1a3a^{-/-},31.5,175.5,21,80.5,80.5,1.51785714285714,2.16501547987616,3.50171069248186,1.54513452960055
2,7,atp1a3a^{-/-},6.5,175.5,5,77.5,77.5,1.1875,2.26453684922245,4.1435383182058,1.32087324944693
2,7,atp1a3a^{-/-},117.5,298.5,68.5,100.5,100.5,1.67659574468085,2.94511591044185,3.3955753292534,0.792243201605102
2,7,atp1a3a^{-/-},128.5,302.5,61.5,82,82,2.03350970017637,3.63001940588147,5.13088788127547,1.60396675516996
2,7,atp1a3a^{-/-},23.5,249.5,19.5,86.5,86.5,1.19142857142857,2.85366344605475,3.61747109485606,1.10910097077022
2,7,atp1a3a^{-/-},279,452.5,100,77,77,2.82133333333333,6.10416666666667,3.20211270945084,0.805621681010803
2,7,atp1a3a^{-/-},107.5,368.5,64.5,74,74,1.6925091671032,4.96213377556661,2.1199291684759,0.57038084464555
2,7,atp1a3a^{-/-},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,7,atp1a3a^{-/-},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,7,atp1a3a^{-/-},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,7,atp1a3a^{-/-},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,7,atp1a3a^{-/-},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,7,atp1a3a^{-/-},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,7,atp1a3a^{-/-},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,7,atp1a3a^{-/-},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,7,atp1a3a^{-/-},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,7,atp1a3a^{-/-},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,7,atp1a3a^{-/-},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,7,atp1a3a^{-/-},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,7,atp1a3a^{-/-},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,7,atp1a3a^{-/-},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,7,atp1a3a^{-/-},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,7,atp1a3a^{-/-},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,7,atp1a3a^{-/-},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
